index,source_name,ra,dec,glon,glat,energy_flux,flux_uncertainty,significance,significance_peak,variability_index,frac_variability,spectrum_type,pl_index,pl_flux_density,class1,class2,assoc1,assoc2,flags
6854,4FGL J2236.9+1839,339.2484,18.6663,83.80161,-33.798,9.491374e-13,3.1395966e-13,4.0845494,-inf,8.948393,0.0,PowerLaw,2.0461442,3.7867014e-15,,,,,0
6855,4FGL J2237.0-3921,339.2686,-39.357,0.60736054,-59.586624,4.0549534e-12,3.9495048e-13,17.23257,18.448053,197.8782,1.3137292,LogParabola,2.4357576,8.1357897e-13,fsrq,,NVSS J223708-392137,,0
6856,4FGL J2237.2-6726,339.3043,-67.4368,320.34912,-44.883194,1.5394897e-12,2.4810376e-13,8.537995,-inf,20.948875,0.43758023,PowerLaw,2.0311117,1.589834e-14,,,,,0
6857,4FGL J2237.4+5124,339.3732,51.415,102.684616,-6.1134577,2.5441595e-12,5.123002e-13,7.6075315,-inf,16.948662,0.41698617,PowerLaw,2.2422721,1.9177065e-14,bcu,,4C +51.48,,16
6858,4FGL J2237.6-5126,339.4143,-51.4347,339.76727,-55.033333,1.762671e-12,4.0728483e-13,3.8329294,-inf,26.47096,0.7335003,PowerLaw,2.8776064,1.0504609e-12,,,,,4096
6859,4FGL J2237.8+2430,339.4577,24.5111,87.94093,-29.134283,7.555191e-13,2.274967e-13,4.1267347,-inf,8.734761,0.0,PowerLaw,1.7832359,1.3444062e-15,,,,,0
6860,4FGL J2238.5+5903,339.6277,59.0563,106.56408,0.47540694,6.7947176e-11,2.2542012e-12,73.53643,-inf,13.616593,0.01262001,PLSuperExpCutoff,2.42302,4.345273e-12,PSR,,PSR J2238+5903,,0
6861,4FGL J2239.2-5657,339.8073,-56.951,331.8882,-52.094418,1.253234e-12,2.7735374e-13,4.758612,-inf,16.755426,0.18075262,PowerLaw,2.4241984,8.413359e-14,fsrq,,PKS 2236-572,,0
6862,4FGL J2239.5-2440,339.8896,-24.6705,30.171062,-60.323647,6.2314514e-13,2.1718593e-13,4.7821474,-inf,12.589726,0.0,PowerLaw,1.5937794,3.9377842e-16,bcu,,1RXS J223929.8-243959,,0
6863,4FGL J2240.3-5241,340.0858,-52.6862,337.54544,-54.713173,5.8185696e-12,9.918533e-13,11.506623,-inf,23.66618,0.40952548,PowerLaw,2.2275994,2.6138849e-14,,,,,0
6864,4FGL J2240.3-1246,340.087,-12.7769,51.47592,-56.164474,1.500846e-12,3.291606e-13,7.4519687,-inf,10.971128,0.0,PowerLaw,1.7372638,1.7820478e-15,bcu,,1RXS J224014.7-124736,,0
6865,4FGL J2240.4+5133,340.1126,51.5608,103.160255,-6.211455,4.1845897e-12,6.961279e-13,10.822039,9.127738,84.26189,0.919333,LogParabola,2.498965,1.9110938e-13,bcu,,7C 2238+5117,,0
6866,4FGL J2240.6+5833,340.1669,58.5519,106.56419,-0.10114801,9.39668e-12,1.4082468e-12,16.770117,-inf,5.5959697,0.0,PLSuperExpCutoff,2.4328954,2.7560506e-13,PSR,,PSR J2240+5832,,0
6867,4FGL J2240.7-4746,340.1865,-47.7736,345.0642,-57.260315,1.9378206e-12,2.762197e-13,10.927981,-inf,17.152615,0.29160395,PowerLaw,2.0570405,2.1106792e-14,bcu,,SUMSS J224042-474733,,0
6868,4FGL J2240.9-1825,340.2383,-18.4319,42.145535,-58.794315,8.58806e-13,2.728823e-13,2.9118433,-inf,25.249846,1.170213,PowerLaw,2.3,9.227217e-14,bcu,,PMN J2241-1821,,4096
6869,4FGL J2241.1-4122,340.2789,-41.3771,356.3418,-59.78505,7.2321077e-13,2.1330053e-13,4.904166,-inf,9.540468,0.0,PowerLaw,1.9306123,2.3837254e-15,bcu,,WISEA J224103.56-412155.5,,0
6870,4FGL J2241.2+4303,340.3005,43.0583,99.058075,-13.695373,1.8668446e-12,3.7250395e-13,6.891813,-inf,11.434737,0.0,LogParabola,2.5970871,3.3387152e-13,,,,,0
6871,4FGL J2241.2+4120,340.3087,41.3396,98.18576,-15.192176,6.2780952e-12,6.717865e-13,15.246832,-inf,18.666477,0.29815573,PowerLaw,2.2820876,9.587657e-14,bll,,B3 2238+410,,0
6872,4FGL J2241.3+2943,340.3419,29.7212,91.87321,-25.193033,3.361065e-12,4.0245726e-13,12.547208,-inf,26.717607,0.44714105,PowerLaw,2.2064302,5.98426e-14,bcu,,1RXS J224123.5+294244,,0
6873,4FGL J2241.4-8327,340.3568,-83.4612,307.09628,-32.580997,2.5089937e-12,3.9568682e-13,12.770063,-inf,18.772001,0.27032283,LogParabola,2.3269703,1.3137374e-13,,,,,0
6874,4FGL J2241.5+0454,340.3846,4.9045,73.58386,-45.16047,1.3353094e-12,3.0865043e-13,5.981707,-inf,21.597721,0.52872807,PowerLaw,1.8884617,4.9244835e-15,bcu,,TXS 2239+046,,0
6875,4FGL J2241.7-5236,340.438,-52.6084,337.4522,-54.934147,2.5394672e-11,9.492472e-13,55.093227,-inf,8.679985,0.0,PLSuperExpCutoff,2.063444,1.1246862e-12,MSP,,PSR J2241-5236,,0
6876,4FGL J2241.9+5729,340.4942,57.4956,106.21081,-1.1115642,3.515059e-12,9.793088e-13,5.1742444,-inf,13.037617,0.10411537,LogParabola,2.5286958,1.686145e-13,unk,,NVSS J224154+572700,,17
6877,4FGL J2243.4-2544,340.8654,-25.7363,28.36774,-61.39348,1.4771111e-11,7.9393306e-13,46.412354,16.02683,40.867607,0.19004393,LogParabola,2.1216867,1.208055e-12,bll,,PKS 2240-260,,0
6878,4FGL J2243.5-3931,340.879,-39.5178,359.67474,-60.751774,3.2971941e-12,3.3401792e-13,13.12411,-inf,23.808735,0.35720956,PowerLaw,2.4147239,3.2224397e-13,bcu,,NVSS J224326-393353,,4
6879,4FGL J2243.5+3220,340.8795,32.3407,93.79986,-23.196543,7.547193e-13,2.433775e-13,4.0853105,-inf,10.79922,0.0,PowerLaw,1.8880616,1.8290433e-15,bcu,,1RXS J224330.7+321948,,0
6880,4FGL J2243.7-1231,340.9271,-12.5265,52.618813,-56.74393,3.9927024e-12,4.461017e-13,14.899225,-inf,8.923706,0.0,PowerLaw,1.9892974,2.7977998e-14,bll,,RBS 1888,,0
6881,4FGL J2243.8-2510,340.9569,-25.1701,29.561556,-61.371666,2.9200936e-12,5.830629e-13,5.3306484,6.83797,42.670944,0.76089215,PowerLaw,2.7002482,5.149842e-13,bcu,,PMN J2243-2505,,16
6882,4FGL J2243.9+2021,340.9895,20.3565,86.58174,-33.366913,4.2328245e-11,1.301101e-12,96.01147,30.742697,163.04218,0.27445,LogParabola,1.8775946,1.6967321e-12,bll,,RGB J2243+203,,0
6883,4FGL J2244.2+4057,341.0614,40.9597,98.504,-15.801693,4.662808e-11,1.2553558e-12,93.559006,72.504814,5494.8667,1.4002513,LogParabola,2.1513267,3.559633e-12,fsrq,,TXS 2241+406,,0
6884,4FGL J2244.6+2502,341.1651,25.0395,89.75994,-29.544258,2.7179357e-12,3.4265657e-13,11.5412245,-inf,12.961494,0.056179736,PowerLaw,2.0692565,3.930261e-14,bll,,NVSS J224436+250345,,0
6885,4FGL J2244.9-0007,341.238,-0.119,69.32374,-49.358288,1.67602e-12,3.8937958e-13,5.768924,-inf,12.336991,0.0,PowerLaw,2.1606271,1.732391e-14,bll,,NVSS J224448-000616,,0
6886,4FGL J2245.5-1734,341.3833,-17.5725,44.51692,-59.460632,7.419788e-13,2.0889597e-13,6.0281763,-inf,12.806026,0.0,LogParabola,1.9089978,4.6853746e-15,bcu,,NVSS J224531-173357,,0
6887,4FGL J2245.8-5609,341.4548,-56.1533,331.9871,-53.30155,9.302601e-13,2.448819e-13,4.9845443,-inf,13.25748,0.0,PowerLaw,2.1182542,7.439866e-15,fsrq,,PKS 2243-563,,4
6888,4FGL J2245.8-4148,341.4597,-41.8032,354.96133,-60.484318,1.0330037e-12,2.4678794e-13,5.3872843,-inf,9.713247,0.0,PowerLaw,2.1394618,1.3404199e-14,,,,,1
6889,4FGL J2245.9+1544,341.4913,15.7479,83.82254,-37.418194,4.7146874e-12,5.9788524e-13,19.65516,6.6104393,36.260914,0.35813496,LogParabola,2.0151825,1.09388335e-13,bll,,87GB 224338.7+152914,,2
6890,4FGL J2246.4+8426c,341.6064,84.4351,119.81389,22.337027,2.2174534e-12,4.815694e-13,5.0820646,-inf,10.1829405,0.0,PowerLaw,2.6460078,2.6002223e-13,,,,,549
6891,4FGL J2246.5-1204,341.6311,-12.0807,53.9721,-57.099377,5.822904e-12,7.942289e-13,9.2463,5.4531775,92.76886,0.92883694,PowerLaw,2.7856781,1.0993959e-12,fsrq,,PKS 2243-123,,16
6892,4FGL J2246.7-5207,341.6825,-52.126,337.39822,-55.833683,1.9708694e-12,3.076871e-13,11.606435,-inf,20.986298,0.34200993,PowerLaw,1.74848,4.201276e-15,bll,,RBS 1895,,0
6893,4FGL J2247.1+4658,341.7781,46.9755,101.920616,-10.761227,1.2314027e-12,3.6772403e-13,3.3648798,-inf,18.686161,0.0,PowerLaw,2.275301,2.04108e-14,bcu,,2MASS J22470599+4658340,,4096
6894,4FGL J2247.4-0001,341.867,-0.0263,70.10557,-49.741627,6.246337e-12,5.187043e-13,18.92669,-inf,19.256704,0.27316505,PowerLaw,2.038306,8.4304986e-14,bll,,PKS 2244-002,,0
6895,4FGL J2247.5+5812c,341.8882,58.2029,107.19728,-0.83292717,2.6979792e-12,7.9585557e-13,4.1212206,-inf,20.623365,0.44888136,PowerLaw,2.2731514,1.4989588e-14,,,,,40
6896,4FGL J2247.5-3700,341.8965,-37.0043,4.396607,-62.1166,1.3571156e-12,3.1534554e-13,4.5403605,-inf,11.834817,0.0,PowerLaw,2.5835905,2.0682041e-13,fsrq,,PKS 2244-37,,0
6897,4FGL J2247.7-5857,341.9311,-58.9565,328.228,-51.66281,1.7207853e-12,3.0781662e-13,7.713442,-inf,19.75298,0.3713268,PowerLaw,2.3955574,7.447734e-14,,,,,0
6898,4FGL J2247.8+4413,341.974,44.2257,100.72736,-13.254856,6.243374e-12,5.189901e-13,22.235342,-inf,12.126369,0.018744398,PowerLaw,1.7356893,1.282417e-14,bll,,RGB J2247+442,,0
6899,4FGL J2248.7-3235,342.1928,-32.5926,13.814165,-62.947548,7.503257e-12,4.5109774e-13,21.40358,14.496937,210.73169,0.7303958,LogParabola,2.6508896,7.460694e-12,fsrq,,PKS 2245-328,,0
6900,4FGL J2248.7-4302,342.1937,-43.0496,352.20242,-60.538857,1.2484293e-12,2.8070425e-13,5.444929,-inf,12.07259,0.0,PowerLaw,2.2431045,2.910202e-14,bcu,,PMN J2248-4302,,0
6901,4FGL J2248.9+2107,342.2469,21.1214,88.261475,-33.379482,2.1113802e-11,8.4509304e-13,57.83423,54.76894,2436.1672,1.6693679,LogParabola,2.2471476,3.94178e-12,fsrq,,PKS 2246+208,,0
6902,4FGL J2249.4+6222,342.3511,62.3809,109.303345,2.7830539,9.98335e-12,1.842461e-12,7.947353,-inf,12.650396,0.0,LogParabola,2.7187943,5.752895e-13,,,,,0
6903,4FGL J2249.4-1300,342.3564,-13.0006,53.195713,-58.183277,9.208215e-12,2.8378875e-12,6.1305647,5.2455125,171.77177,1.243388,PowerLaw,2.3665051,3.0155135e-14,bll,,RBS 1899,,0
6904,4FGL J2249.7-5944,342.4293,-59.7443,327.02625,-51.309032,2.3445005e-12,2.923528e-13,11.643001,-inf,18.179495,0.25078228,PowerLaw,2.1253011,3.6224736e-14,bcu,,SUMSS J224938-594421,,0
6905,4FGL J2249.9+0452,342.4849,4.8692,75.79125,-46.581356,2.2340782e-12,3.7524305e-13,7.2103467,-inf,19.754728,0.44010133,PowerLaw,2.282042,7.5754195e-14,bcu,,WISEA J225007.35+045617.3,,2
6906,4FGL J2250.0-1250,342.5049,-12.8485,53.584927,-58.22835,8.928206e-11,3.5914598e-12,64.16767,41.020008,9390.104,1.5604087,LogParabola,2.277778,2.2381827e-12,bcu,,PKS 2247-131,,0
6907,4FGL J2250.0+3825,342.5142,38.4247,98.25424,-18.561832,7.546929e-12,5.5460356e-13,25.922829,14.0081415,44.81427,0.42845717,PowerLaw,1.7696037,2.6524415e-14,bll,,B3 2247+381,,0
6908,4FGL J2250.4-4206,342.6062,-42.1095,353.75626,-61.174088,4.2761203e-12,3.5470146e-13,18.298613,9.447983,41.081913,0.47272578,PowerLaw,2.1448152,1.2707535e-13,bll,,PMN J2250-4206,,0
6909,4FGL J2250.4+1748,342.6181,17.8134,86.402405,-36.33574,4.162486e-12,8.465479e-13,8.46424,-inf,25.279106,0.52517474,PowerLaw,2.6158788,1.8440119e-13,bll,,87GB 224805.0+173330,,0
6910,4FGL J2250.5+3305,342.6404,33.0989,95.60866,-23.281271,4.2066324e-12,4.1461368e-13,18.63892,-inf,13.182747,0.049099226,LogParabola,2.39082,6.7995035e-13,,,,,0
6911,4FGL J2250.6+5809,342.6514,58.1511,107.532646,-1.0613943,1.7255435e-12,5.357742e-13,3.8607943,-inf,12.635805,0.0,PowerLaw,1.9319717,2.0055667e-15,,,,,4096
6912,4FGL J2250.7-2806,342.6903,-28.1114,23.751673,-63.319077,1.7980431e-11,8.267217e-13,55.20534,37.784443,879.4549,1.0413699,LogParabola,2.1904783,2.4428415e-12,bll,,PMN J2250-2806,,0
6913,4FGL J2251.2+5550,342.8039,55.8431,106.57434,-3.1630034,1.838616e-12,5.8051513e-13,3.5578008,4.717126,40.54647,1.1827585,PowerLaw,2.3044076,1.6419429e-14,bcu,,87GB 224837.7+553415,,4096
6914,4FGL J2251.5-4928,342.8789,-49.4691,340.6581,-57.94625,5.1117795e-12,4.9579015e-13,24.771214,14.568775,110.95036,0.78405654,LogParabola,1.8987992,1.4129405e-13,bll,,SUMSS J225128-492912,,0
6915,4FGL J2251.7-3208,342.9436,-32.1396,14.737649,-63.60705,1.6287237e-12,3.0084399e-13,8.611162,-inf,12.750995,0.0,PowerLaw,1.8429055,5.6706543e-15,bcu,,1RXS J225146.9-320614,,0
6916,4FGL J2252.0+8149,343.0064,81.8194,118.609924,19.968815,1.7689472e-12,4.3880494e-13,3.8450077,-inf,16.457716,0.38901284,PowerLaw,2.630969,2.0868337e-13,bcu,,6C B225315+813721,,4096
6917,4FGL J2252.0+4031,343.0098,40.5232,99.641426,-16.887243,9.576111e-12,7.03156e-13,30.928034,9.935657,33.58272,0.24600123,LogParabola,2.0681581,3.859099e-13,bll,,MG4 J225201+4030,,0
6918,4FGL J2252.6+1245,343.1676,12.7543,83.275925,-40.797672,1.7038039e-12,3.33812e-13,7.2226567,-inf,11.934607,0.23237357,PowerLaw,1.922469,7.771496e-15,bll,,2MASS J22523220+1245109,,0
6919,4FGL J2252.6+5808,343.1743,58.1482,107.778595,-1.186607,2.0375212e-12,6.5304424e-13,4.1760206,-inf,14.603095,0.48287892,PowerLaw,2.0225012,2.5025607e-15,spp,,SNR G108.2-00.6,,16
6920,4FGL J2253.2-1232,343.3084,-12.5416,54.873833,-58.732952,5.388061e-12,1.102925e-12,9.970849,4.410546,33.65405,0.4291515,LogParabola,2.6781166,4.7919784e-13,bcu,,TXS 2250-127,,0
6921,4FGL J2253.3+3233,343.3365,32.5583,95.8819,-24.037415,2.4078896e-12,4.213148e-13,7.617361,-inf,21.11213,0.46825597,PowerLaw,2.2823539,4.850607e-14,bcu,,CRATES J225312+323615,,2
6922,4FGL J2253.7+1405,343.4483,14.091,84.5785,-39.86206,2.1715032e-12,3.6536768e-13,8.758787,-inf,20.154367,0.5418318,PowerLaw,2.0180743,1.4198725e-14,bll,,NVSS J225354+140439,,0
6923,4FGL J2253.9+1609,343.4963,16.1506,86.11852,-38.18486,7.3741524e-10,3.4631458e-12,448.02448,365.9224,96038.06,1.0681067,PLSuperExpCutoff,2.3968475,1.0882199e-10,FSRQ,,3C 454.3,,0
6924,4FGL J2254.2+4305,343.5561,43.0971,101.23984,-14.783358,3.9644416e-12,5.3881444e-13,8.7124605,-inf,4.7790422,0.0,PowerLaw,2.554642,4.633748e-13,bcu,,B3 2251+428,,0
6925,4FGL J2254.4+0108,343.623,1.1373,73.324486,-50.121887,2.2040544e-12,4.2714072e-13,5.1937776,-inf,14.871064,0.0,PowerLaw,2.6060197,4.9022093e-13,,,,,2
6926,4FGL J2254.8-2725,343.718,-27.4171,25.514374,-64.15624,3.8151483e-12,5.0589925e-13,14.361111,5.149159,61.880756,0.7522392,PowerLaw,1.9877286,1.2963525e-14,bll,,NVSS J225453-272509,,0
6927,4FGL J2254.9+5802,343.7475,58.0496,108.008026,-1.4076622,3.5309906e-12,9.972319e-13,6.0861807,-inf,15.385071,0.27507487,LogParabola,2.3579562,5.6517287e-14,unk,,7C 2252+5740,,8
6928,4FGL J2255.2+2411,343.8175,24.1853,91.629585,-31.532156,1.0726211e-11,6.73585e-13,35.657955,16.329874,46.32078,0.27125028,LogParabola,2.0832589,7.8691036e-13,bll,,MG3 J225517+2409,,0
6929,4FGL J2255.8-6543,343.9736,-65.7304,319.9868,-47.39043,1.7895763e-12,3.3136975e-13,5.4216413,-inf,9.349301,0.0,PowerLaw,2.722632,5.9503525e-13,fsrq,,PMN J2256-6533,,0
6930,4FGL J2256.0-2740,344.0247,-27.6739,24.989231,-64.45298,1.2927693e-11,1.4476426e-12,9.214349,12.121678,95.4333,0.4710998,LogParabola,2.9019482,1.4194483e-12,fsrq,,PKS 2253-278,,18
6931,4FGL J2256.3-3303,344.0839,-33.066,12.456175,-64.49285,3.4829977e-12,3.3362438e-13,14.814501,9.587565,51.731056,0.7167652,PowerLaw,2.1491718,1.08402884e-13,bll,,RXS J22562-3303,,0
6932,4FGL J2256.4-7119,344.1088,-71.3227,315.08786,-42.987804,1.0899625e-12,2.631957e-13,8.071694,-inf,18.75624,0.0,LogParabola,1.6220903,1.3384072e-15,bcu,,PMN J2256-7115,,0
6933,4FGL J2256.4+5829,344.1094,58.4956,108.37194,-1.0870951,1.9403617e-12,6.0317555e-13,4.156005,-inf,11.034978,0.0,PowerLaw,1.9271402,1.6615498e-15,sfr,,Sh 2-148,,0
6934,4FGL J2256.5+6212c,344.128,62.21,109.97045,2.265906,4.1136803e-12,1.4505359e-12,3.5782137,-inf,8.596176,0.0,PowerLaw,2.455134,2.5321018e-14,,,,,4152
6935,4FGL J2256.6-2011,344.1728,-20.1986,41.530987,-62.895115,8.191529e-12,4.535197e-13,28.68214,10.899894,53.431458,0.3502103,PowerLaw,2.1448438,4.2856143e-13,bll,,PKS 2254-204,,0
6936,4FGL J2256.7+1307,344.1777,13.1207,84.62112,-41.06331,1.5226987e-12,3.1950983e-13,6.5101438,-inf,15.501866,0.0,PowerLaw,1.9668608,7.8002205e-15,bll,,NVSS J225624+130541,,0
6937,4FGL J2256.8-1024,344.2162,-10.4076,59.21305,-58.27645,8.020718e-12,4.642564e-13,35.120705,-inf,22.444162,0.14081202,PLSuperExpCutoff,2.1899893,1.117467e-12,MSP,,PSR J2256-1024,,0
6938,4FGL J2257.5+0748,344.3874,7.8014,80.569115,-45.496487,3.4714482e-12,3.9975597e-13,11.080722,12.695645,116.8417,1.3263073,PowerLaw,2.271221,1.5438818e-13,bll,,OY 91,,2
6939,4FGL J2257.9+7807,344.4827,78.1249,117.075584,16.564243,1.7575715e-12,4.523524e-13,5.0097117,-inf,12.206185,0.0,LogParabola,2.7369287,3.9763586e-13,,,,,1
6940,4FGL J2258.1-2759,344.5288,-27.9843,24.359741,-64.92484,3.760179e-11,1.421256e-12,68.32748,43.510532,1482.911,0.8258648,LogParabola,2.4455106,6.9195387e-12,fsrq,,PKS 2255-282,,0
6941,4FGL J2258.3-3643,344.5757,-36.7277,3.9459403,-64.2682,3.1265745e-12,3.1983276e-13,14.245481,-inf,19.076342,0.26548752,PowerLaw,2.1065428,7.4931326e-14,bll,,MRSS 406-025483,,0
6942,4FGL J2258.4-5524,344.6031,-55.4104,330.96945,-55.12681,3.8299927e-12,3.0956666e-13,17.744707,-inf,9.48613,0.0,PowerLaw,2.2297242,1.6892221e-13,bll,,PMN J2258-5526,,4
6943,4FGL J2258.5-8247,344.6389,-82.7844,307.01282,-33.42676,3.8956633e-12,5.436824e-13,15.925023,7.9278393,40.987125,0.5058155,LogParabola,2.1353507,1.1091456e-13,bcu,,PMN J2258-8246,,0
6944,4FGL J2258.6+5847c,344.6631,58.7846,108.75556,-0.94769245,5.2325926e-12,1.3119683e-12,5.003639,-inf,4.519158,0.0,PowerLaw,2.4038103,4.7273353e-14,sfr,,Sh 2-152,,308
6945,4FGL J2259.7-3549,344.9296,-35.8199,5.8522234,-64.75044,1.6778097e-12,3.3861783e-13,10.108976,-inf,9.497068,0.0,LogParabola,2.1272404,5.4871404e-14,fsrq,,NVSS J225941-354846,,0
6946,4FGL J2259.8-1552,344.9526,-15.8809,50.675106,-61.79319,3.9071927e-12,4.751561e-13,17.42421,9.673867,55.662933,0.59538126,LogParabola,2.1601257,2.942712e-13,bcu,,GALEXASC J225957.26-155332.5,,0
6947,4FGL J2300.1+4053,345.0338,40.8983,101.25155,-17.241013,1.340591e-12,2.9888502e-13,6.240223,-inf,17.974619,0.2441916,PowerLaw,1.7995179,2.1727486e-15,bll,,NVSS J230012+405224,,0
6948,4FGL J2300.3+3136,345.0879,31.6121,96.83491,-25.569977,8.226175e-12,6.086649e-13,33.297375,-inf,13.256473,0.053938687,LogParabola,1.9147677,2.5019792e-13,bll,,NVSS J230022+313703,,0
6949,4FGL J2300.3-6401,345.0902,-64.0317,321.05115,-49.005,1.1873984e-12,2.8599706e-13,4.141426,-inf,18.864237,0.52686346,PowerLaw,2.499133,1.1230311e-13,,agn,,CRATES J230133-640423,256
6950,4FGL J2300.7-2645,345.1823,-26.7502,27.42458,-65.37345,2.2834397e-12,4.03258e-13,8.053154,6.1985974,55.72282,1.0295632,PowerLaw,2.420191,9.994151e-14,fsrq,,PKS 2257-270,,0
6951,4FGL J2300.8-0736,345.2084,-7.614,64.4806,-57.33167,1.8410243e-12,3.2460634e-13,8.01996,-inf,14.855388,0.1536382,PowerLaw,1.9799263,1.33594155e-14,bcu,,2MASS J23005469-0735438,,0
6952,4FGL J2300.9+7108,345.2468,71.1423,114.17737,10.172473,1.6266883e-12,2.5890542e-13,9.956712,-inf,23.070183,0.41325623,LogParabola,1.9646388,8.638504e-15,bcu,,87GB 225907.3+705409,,0
6953,4FGL J2301.0-0158,345.2627,-1.9758,71.802765,-53.51244,1.9442377e-11,6.781132e-13,52.09671,36.876057,1108.3237,0.9328458,LogParabola,2.3433788,9.084536e-12,fsrq,,PKS B2258-022,,0
6954,4FGL J2301.7+0608,345.4377,6.1457,80.317635,-47.44537,2.927605e-12,4.796727e-13,7.735275,9.72683,63.636528,1.430548,PowerLaw,2.4318342,1.5580805e-13,bcu,,TXS 2259+058,,0
6955,4FGL J2301.8+6235c,345.451,62.5984,110.69023,2.3616717,7.900559e-12,1.6923697e-12,6.810436,-inf,4.090173,0.0,LogParabola,2.711864,7.523683e-13,,,,,40
6956,4FGL J2301.9+5855e,345.494,58.92,109.20284,-1.0028013,1.7789206e-11,1.2746003e-12,25.658794,-inf,9.42654,0.0,LogParabola,2.0184085,1.6444313e-13,SNR,,CTB 109,,4
6957,4FGL J2302.1-1446,345.5363,-14.7764,53.293926,-61.74406,1.776085e-12,3.4113633e-13,6.3971314,-inf,14.926365,0.30750546,PowerLaw,2.2328258,4.2484913e-14,,,,,0
6958,4FGL J2302.2+3721,345.5642,37.3633,100.01591,-20.602505,2.380945e-12,5.831365e-13,4.3334136,-inf,12.40789,0.0,LogParabola,2.7310972,1.2527825e-12,,agn,,B3 2259+371,16
6959,4FGL J2302.4-3545,345.6189,-35.754,5.7178364,-65.31061,2.3072531e-12,3.9497328e-13,5.0037904,-inf,16.812355,0.3052065,PowerLaw,2.7686746,1.418486e-12,,,,,16
6960,4FGL J2302.7+4443,345.6918,44.7182,103.39782,-13.992452,3.933193e-11,7.987082e-13,109.547745,-inf,6.0100946,0.0,PLSuperExpCutoff,2.0393524,1.2920119e-12,MSP,,PSR J2302+4442,,0
6961,4FGL J2302.8-1841,345.7152,-18.6985,45.83816,-63.682007,2.1900795e-12,3.1264704e-13,8.6916485,-inf,15.92036,0.19559108,PowerLaw,2.2744763,1.1276243e-13,rdg,,PKS 2300-18,,0
6962,4FGL J2303.9+5554,345.9964,55.9139,108.22852,-3.859776,2.6420413e-12,4.1064198e-13,11.091973,-inf,13.069188,0.0,LogParabola,1.8228551,9.000132e-15,,,,,0
6963,4FGL J2304.0+5406e,346.009,54.106,107.50333,-5.5169406,1.562071e-11,1.6896128e-12,9.299011,-inf,10.732643,0.0,LogParabola,1.7831558,3.4702787e-14,,,,,4
6964,4FGL J2304.3+0618,346.0776,6.3071,81.21503,-47.698666,1.5114229e-12,4.0576532e-13,5.621478,-inf,26.626307,0.5709498,LogParabola,2.484455,1.4658466e-13,bcu,,PKS 2301+060,,20
6965,4FGL J2304.6+3704,346.1726,37.0826,100.35355,-21.065008,6.505645e-12,5.831351e-13,24.515734,11.501317,36.9767,0.43575147,LogParabola,1.7997249,4.3576017e-14,bll,,1RXS J230437.1+370506,,0
6966,4FGL J2304.7+1647,346.1906,16.7854,89.3468,-39.030857,2.2156456e-12,6.220003e-13,5.434708,-inf,23.997118,0.5599905,PowerLaw,2.5014393,7.1547294e-14,,,,,0
6967,4FGL J2305.6-4214,346.4038,-42.2486,351.00296,-63.687534,1.2443616e-12,2.8269065e-13,4.9930835,-inf,7.1299863,0.0,PowerLaw,2.4082341,7.266136e-14,bcu,,SUMSS J230512-421859,,0
6968,4FGL J2306.6+0940,346.6505,9.6732,84.71063,-45.27697,1.8424132e-12,3.628928e-13,6.1131353,-inf,13.873542,0.2634814,PowerLaw,2.3265674,6.964609e-14,bcu,,WISEA J230632.97+093843.0,,0
6969,4FGL J2306.6-1105,346.6506,-11.0904,60.91406,-60.608707,1.6381823e-12,3.5371673e-13,6.6169004,-inf,10.137932,0.0,PowerLaw,2.2555544,2.7410084e-14,bll,,RBS 1943,,0
6970,4FGL J2306.8-3036,346.7221,-30.6037,18.050701,-66.900925,6.4875373e-13,1.7248177e-13,5.0452757,-inf,14.793256,0.0,LogParabola,1.9017931,4.0660296e-15,bcu,,NVSS J230648-303643,,0
6971,4FGL J2307.4-1206,346.8643,-12.1126,59.465893,-61.38054,1.5249873e-12,3.2945635e-13,6.295034,-inf,7.8833284,0.0,PowerLaw,2.1317866,1.6003536e-14,bll,,1RXS J230722.5-120520,,0
6972,4FGL J2307.5+8629c,346.8949,86.4961,121.2539,23.968142,2.2014508e-12,4.8075064e-13,5.9735045,-inf,17.256355,0.3149546,LogParabola,2.761863,1.1918333e-12,bcu,,6C B231659+861524,,33
6973,4FGL J2307.6+1451,346.9222,14.8644,88.84228,-41.039948,3.7622297e-12,4.8391006e-13,10.110684,8.716944,95.17009,1.1121039,PowerLaw,2.223218,9.163774e-14,bll,,MG1 J230734+1449,,0
6974,4FGL J2307.7+6712,346.9293,67.2152,113.121635,6.3402977,1.6829453e-12,3.714018e-13,6.410888,5.3355327,33.34039,0.7351619,LogParabola,1.9650548,3.2374266e-15,bcu,,NVSS J230731+671433,,4
6975,4FGL J2307.8-1655,346.961,-16.9318,50.61486,-63.987583,1.4967433e-12,3.2950002e-13,4.6372814,-inf,13.708475,0.0,PowerLaw,2.5446646,2.1732112e-13,,,,,0
6976,4FGL J2308.6-4555,347.1577,-45.9254,343.4008,-62.302837,1.4821307e-12,3.5047938e-13,5.353948,-inf,10.987209,0.0,PowerLaw,2.5427582,1.03773455e-13,bcu,,PMN J2308-4557,,0
6977,4FGL J2308.9+1111,347.2481,11.1992,86.58234,-44.32281,1.9971934e-12,3.8558786e-13,8.722404,-inf,19.132833,0.29649132,LogParabola,2.2803452,1.8845763e-13,bcu,,MG1 J230850+1112,,0
